Proportions,Returns,Profits,Accuracy,Precision,Best_Params,Deployed_Capital,Returned_Capital,36 Month Returns,36 Month Deployed Capital,36 Month Returned Capital,60 Month Returns,60 Month Deployed Capital,60 Month Returned Capital,model
0.25500000000000006,6.0,3479182.166999966,0.2263402268688657,0.972285892894353,"{'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50}",57526525.0,61005707.166999966,5.93,56269675.0,59604932.864999965,11.45,1256850.0,1400774.302,RandomForestClassifier
0.26000000000000006,6.2,4474717.912999794,0.2318049513715949,0.9713236579821647,"{'max_depth': 8, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 25}",72577000.0,77051717.9129998,6.06,71197725.0,75513609.82299979,11.52,1379275.0,1538108.0899999996,RandomForestClassifier
0.26500000000000007,6.3,4996919.4160000235,0.23598947817613228,0.9707347447073474,"{'max_depth': 8, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50}",79255875.0,84252794.41600002,6.18,77441450.0,82229337.39500003,11.52,1814425.0,2023457.0209999997,RandomForestClassifier
0.2700000000000001,6.4,5745275.72799997,0.24056889183284821,0.968953568953569,"{'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50}",90003775.0,95749050.72799997,6.27,87732800.0,93237932.29999997,10.57,2270975.0,2511118.428,RandomForestClassifier
0.2750000000000001,6.6,6291769.464999884,0.24311654894367768,0.9705843729481287,"{'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 25}",95279300.0,101571069.46499988,6.49,93106450.0,99150925.62799989,11.38,2172850.0,2420143.8370000008,RandomForestClassifier
0.2800000000000001,6.2,4933546.656999901,0.23616781417389032,0.9685379395434917,"{'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 25}",79928425.0,84861971.6569999,6.08,78448625.0,83222190.82199991,10.81,1479800.0,1639780.8349999997,RandomForestClassifier
0.2850000000000001,6.5,7209356.983999804,0.24960033629073863,0.969054441260745,"{'max_depth': 8, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50}",111408725.0,118618081.9839998,6.36,109276250.0,116230793.4519998,11.95,2132475.0,2387288.532,RandomForestClassifier
0.2900000000000001,6.3,6354870.076000035,0.2450718757762393,0.9663089593211879,"{'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 25}",100918175.0,107273045.07600003,6.21,98975700.0,105117672.44100003,10.96,1942475.0,2155372.6350000002,RandomForestClassifier
0.2950000000000001,6.5,6591791.001000002,0.24684886661104283,0.9675551803160053,"{'max_depth': 8, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50}",102136475.0,108728266.001,6.39,100537375.0,106959504.348,10.61,1599100.0,1768761.653,RandomForestClassifier
0.3000000000000001,6.4,7104754.640999839,0.24944747686408886,0.964802369290352,"{'max_depth': 8, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50}",111861775.0,118966529.64099984,6.26,109702275.0,116569165.53299984,11.01,2159500.0,2397364.1080000005,RandomForestClassifier
0.30500000000000005,6.5,9120165.151999414,0.26112211557446485,0.9650102363670203,"{'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 25}",139560325.0,148680490.1519994,6.47,136969125.0,145836376.9229994,9.76,2591200.0,2844113.229000001,RandomForestClassifier
